80000	"Neoplasm, benign"
O63001	"Prolonged first stage (of labour), delivered, with or without mention of antepartum condition"
O63003	"Prolonged first stage (of labour), antepartum condition or complication"
O63009	"Prolonged first stage (of labour), unspecified as to episode of care, or not applicable"
O63101	"Prolonged second stage (of labour), delivered, with or without mention of antepartum condition"
O63103	"Prolonged second stage (of labour), antepartum condition or complication"
O63109	"Prolonged second stage (of labour), unspecified as to episode of care, or not applicable"
O63201	"Delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition"
O63203	"Delayed delivery of second twin, triplet, etc., antepartum condition or complication"
O63209	"Delayed delivery of second twin, triplet, etc., unspecified as to episode of care, or not applicable"
O63901	"Long labour, unspecified, delivered, with or without mention of antepartum condition"
O63903	"Long labour, unspecified, antepartum condition or complication"
O63909	"Long labour, unspecified, unspecified as to episode of care, or not applicable"
O64001	"Obstructed labour due to incomplete rotation of fetal head, delivered, with or without mention of antepartum condition"
O64003	"Obstructed labour due to incomplete rotation of fetal head, antepartum condition or complication"
O64009	"Obstructed labour due to incomplete rotation of fetal head, unspecified as to episode of care, or not applicable"
O64101	"Obstructed labour due to breech presentation, delivered, with or without mention of antepartum condition"
O64103	"Obstructed labour due to breech presentation, antepartum condition or complication"
O64109	"Obstructed labour due to breech presentation, unspecified as to episode of care, or not applicable"
O64201	"Obstructed labour due to face presentation, delivered, with or without mention of antepartum condition"
O64203	"Obstructed labour due to face presentation, antepartum condition or complication"
O64209	"Obstructed labour due to face presentation, unspecified as to episode of care, or not applicable"
O64301	"Obstructed labour due to brow presentation, delivered, with or without mention of antepartum condition"
O64303	"Obstructed labour due to brow presentation, antepartum condition or complication"
O64309	"Obstructed labour due to brow presentation, unspecified as to episode of care, or not applicable"
O64401	"Obstructed labour due to shoulder presentation, delivered, with or without mention of antepartum condition"
O64403	"Obstructed labour due to shoulder presentation, antepartum condition or complication"
O64409	"Obstructed labour due to shoulder presentation, unspecified as to episode of care, or not applicable"
O64501	"Obstructed labour due to compound presentation, delivered, with or without mention of antepartum condition"
O64503	"Obstructed labour due to compound presentation, antepartum condition or complication"
O64509	"Obstructed labour due to compound presentation, unspecified as to episode of care, or not applicable"
O64801	"Obstructed labour due to other malposition and malpresentation, delivered, with or without mention of antepartum condition"
O64803	"Obstructed labour due to other malposition and malpresentation, antepartum condition or complication"
O64809	"Obstructed labour due to other malposition and malpresentation, unspecified as to episode of care, or not applicable"
O64901	"Obstructed labour due to malposition and malpresentation, unspecified, delivered, with or without mention of antepartum condition"
O64903	"Obstructed labour due to malposition and malpresentation, unspecified, antepartum condition or complication"
O64909	"Obstructed labour due to malposition and malpresentation, unspecified, unspecified as to episode of care, or not applicable"
O65001	"Obstructed labour due to deformed pelvis, delivered, with or without mention of antepartum condition"
O65003	"Obstructed labour due to deformed pelvis, antepartum condition or complication"
O65009	"Obstructed labour due to deformed pelvis, unspecified as to episode of care, or not applicable"
O65101	"Obstructed labour due to generally contracted pelvis, delivered, with or without mention of antepartum condition"
O65103	"Obstructed labour due to generally contracted pelvis, antepartum condition or complication"
O65109	"Obstructed labour due to generally contracted pelvis, unspecified as to episode of care, or not applicable"
O65201	"Obstructed labour due to pelvic inlet contraction, delivered, with or without mention of antepartum condition"
O65203	"Obstructed labour due to pelvic inlet contraction, antepartum condition or complication"
O65209	"Obstructed labour due to pelvic inlet contraction, unspecified as to episode of care, or not applicable"
O65301	"Obstructed labour due to pelvic outlet and mid-cavity contraction, delivered, with or without mention of antepartum condition"
O65303	"Obstructed labour due to pelvic outlet and mid-cavity contraction, antepartum condition or complication"
O65309	"Obstructed labour due to pelvic outlet and mid-cavity contraction, unspecified as to episode of care, or not applicable"
O65401	"Obstructed labour due to fetopelvic disproportion, unspecified, delivered, with or without mention of antepartum condition"
O65403	"Obstructed labour due to fetopelvic disproportion, unspecified, antepartum condition or complication"
O65409	"Obstructed labour due to fetopelvic disproportion, unspecified, unspecified as to episode of care, or not applicable"
O65501	"Obstructed labour due to abnormality of maternal pelvic organs, delivered, with or without mention of antepartum condition"
O65503	"Obstructed labour due to abnormality of maternal pelvic organs, antepartum condition or complication"
O65509	"Obstructed labour due to abnormality of maternal pelvic organs, unspecified as to episode of care, or not applicable"
O65801	"Obstructed labour due to other maternal pelvic abnormalities, delivered, with or without mention of antepartum condition"
O65803	"Obstructed labour due to other maternal pelvic abnormalities, antepartum condition or complication"
O65809	"Obstructed labour due to other maternal pelvic abnormalities, unspecified as to episode of care, or not applicable"
O65901	"Obstructed labour due to maternal pelvic abnormality, unspecified, delivered, with or without mention of antepartum condition"
O65903	"Obstructed labour due to maternal pelvic abnormality, unspecified, antepartum condition or complication"
O65909	"Obstructed labour due to maternal pelvic abnormality, unspecified, unspecified as to episode of care, or not applicable"
O66001	"Obstructed labour due to shoulder dystocia, delivered, with or without mention of antepartum condition"
O66003	"Obstructed labour due to shoulder dystocia, antepartum condition or complication"
O66009	"Obstructed labour due to shoulder dystocia, unspecified as to episode of care, or not applicable"
O66101	"Obstructed labour due to locked twins, delivered, with or without mention of antepartum condition"
O66103	"Obstructed labour due to locked twins, antepartum condition or complication"
O66109	"Obstructed labour due to locked twins, unspecified as to episode of care, or not applicable"
O66201	"Obstructed labour due to unusually large fetus, delivered, with or without mention of antepartum condition"
O66203	"Obstructed labour due to unusually large fetus, antepartum condition or complication"
O66209	"Obstructed labour due to unusually large fetus, unspecified as to episode of care, or not applicable"
O66301	"Obstructed labour due to other abnormalities of fetus, delivered, with or without mention of antepartum condition"
O66303	"Obstructed labour due to other abnormalities of fetus, antepartum condition or complication"
O66309	"Obstructed labour due to other abnormalities of fetus, unspecified as to episode of care, or not applicable"
O66401	"Failed trial of labour following previous caesarean, unspecified, delivered, with or without mention of antepartum condition"
O66403	"Failed trial of labour following previous caesarean, unspecified, antepartum condition or complication"
O66409	"Failed trial of labour following previous caesarean, unspecified, unspecified as to episode of care, or not applicable"
O66491	"Failed trial of labour, unspecified, delivered, with or without mention of antepartum condition"
O66493	"Failed trial of labour, unspecified. antepartum condition or complication"
O66499	"Failed trial of labour, unspecified. as to episode of care, or not applicable"
O66501	"Failed application of vacuum extractor and forceps, unspecified, delivered, with or without mention of antepartum condition"
O66503	"Failed application of vacuum extractor and forceps, unspecified, antepartum condition or complication"
O66509	"Failed application of vacuum extractor and forceps, unspecified, unspecified as to episode of care, or not applicable"
O66801	"Other specified obstructed labour, delivered, with or without mention of antepartum condition"
O66803	"Other specified obstructed labour, antepartum condition or complication"
O66809	"Other specified obstructed labour, unspecified as to episode of care, or not applicable"
O66901	"Obstructed labour, unspecified, delivered, with or without mention of antepartum condition"
O66903	"Obstructed labour, unspecified, antepartum condition or complication"
O66909	"Obstructed labour, unspecified, unspecified as to episode of care, or not applicable"
O67001	"Intrapartum haemorrhage with coagulation defect, delivered, with or without mention of antepartum condition"
O67003	"Intrapartum haemorrhage with coagulation defect, antepartum condition or complication"
O67009	"Intrapartum haemorrhage with coagulation defect, unspecified as to episode of care, or not applicable"
O67801	"Other intrapartum haemorrhage, delivered, with or without mention of antepartum condition"
O67803	"Other intrapartum haemorrhage, antepartum condition or complication"
O67809	"Other intrapartum haemorrhage, unspecified as to episode of care, or not applicable"
O67901	"Intrapartum haemorrhage, unspecified, delivered, with or without mention of antepartum condition"
O67903	"Intrapartum haemorrhage, unspecified, antepartum condition or complication"
O67909	"Intrapartum haemorrhage, unspecified, unspecified as to episode of care, or not applicable"
O68001	"Labour and delivery complicated by fetal heart rate anomaly, delivered, with or without mention of antepartum condition"
O68003	"Labour and delivery complicated by fetal heart rate anomaly, antepartum condition or complication"
O68009	"Labour and delivery complicated by fetal heart rate anomaly, unspecified as to episode of care, or not applicable"
O68101	"Labour and delivery complicated by meconium in amniotic fluid, delivered, with or without mention of antepartum condition"
O68103	"Labour and delivery complicated by meconium in amniotic fluid, antepartum condition or complication"
O68109	"Labour and delivery complicated by meconium in amniotic fluid, unspecified as to episode of care, or not applicable"
O68201	"Labour and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid, delivered, with or without mention of antepartum condition"
O68203	"Labour and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid, antepartum condition or complication"
O68209	"Labour and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid, unspecified as to episode of care, or not applicable"
O68301	"Labour and delivery complicated by evidence of fetal asphyxia, delivered, with or without mention of antepartum condition"
O68303	"Labour and delivery complicated by evidence of fetal asphyxia, antepartum condition or complication"
O68309	"Labour and delivery complicated by evidence of fetal asphyxia, unspecified as to episode of care, or not applicable"
O69001	"Labour and delivery complicated by prolapse of cord, delivered, with or without mention of antepartum condition"
O69003	"Labour and delivery complicated by prolapse of cord, antepartum condition or complication"
O69009	"Labour and delivery complicated by prolapse of cord, unspecified as to episode of care, or not applicable"
O69101	"Labour and delivery complicated by cord around neck, with compression, delivered, with or without mention of antepartum condition"
O69103	"Labour and delivery complicated by cord around neck, with compression, antepartum condition or complication"
O69109	"Labour and delivery complicated by cord around neck, with compression, unspecified as to episode of care, or not applicable"
O69201	"Labour and delivery complicated by other cord entanglement, with compression, delivered, with or without mention of antepartum condition"
O69203	"Labour and delivery complicated by other cord entanglement, with compression, antepartum condition or complication"
O69209	"Labour and delivery complicated by other cord entanglement, with compression, unspecified as to episode of care, or not applicable"
O69301	"Labour and delivery complicated by short cord, delivered, with or without mention of antepartum condition"
O69303	"Labour and delivery complicated by short cord, antepartum condition or complication"
O69309	"Labour and delivery complicated by short cord, unspecified as to episode of care, or not applicable"
O69401	"Labour and delivery complicated by vasa praevia, delivered, with or without mention of antepartum condition"
O69403	"Labour and delivery complicated by vasa praevia, antepartum condition or complication"
O69409	"Labour and delivery complicated by vasa praevia, unspecified as to episode of care, or not applicable"
O69501	"Labour and delivery complicated by vascular lesion of cord, delivered, with or without mention of antepartum condition"
O69503	"Labour and delivery complicated by vascular lesion of cord, antepartum condition or complication"
O69509	"Labour and delivery complicated by vascular lesion of cord, unspecified as to episode of care, or not applicable"
O69801	"Labour and delivery complicated by other cord complications, delivered, with or without mention of antepartum condition"
O69803	"Labour and delivery complicated by other cord complications, antepartum condition or complication"
O69809	"Labour and delivery complicated by other cord complications, unspecified as to episode of care, or not applicable"
O69901	"Labour and delivery complicated by cord complication, unspecified, delivered, with or without mention of antepartum condition"
O69903	"Labour and delivery complicated by cord complication, unspecified, antepartum condition or complication"
O69909	"Labour and delivery complicated by cord complication, unspecified, unspecified as to episode of care, or not applicable"
O70001	"First degree perineal laceration during delivery, delivered, with or without mention of antepartum condition"
O70004	"First degree perineal laceration during delivery, postpartum condition or complication"
O70009	"First degree perineal laceration during delivery, unspecified as to episode of care, or not applicable"
O70101	"Second degree perineal laceration during delivery, delivered, with or without mention of antepartum condition"
O70104	"Second degree perineal laceration during delivery, postpartum condition or complication"
O70109	"Second degree perineal laceration during delivery, unspecified as to episode of care, or not applicable"
O70201	"Third degree perineal laceration during delivery, delivered, with or without mention of antepartum condition"
O70204	"Third degree perineal laceration during delivery, postpartum condition or complication"
O70209	"Third degree perineal laceration during delivery, unspecified as to episode of care, or not applicable"
O70211	"Third degree perineal laceration during delivery, type 3a, so described, delivered, with or without mention of antepartum condition"
O70214	"Third degree perineal laceration during delivery, type 3a, so described, postpartum condition or complication"
O70219	"Third degree perineal laceration during delivery, type 3a, so described unspecified as to episode of care, or not applicable"
O70221	"Third degree perineal laceration during delivery, type 3b, so described, delivered, with or without mention of antepartum condition"
O70224	"Third degree perineal laceration during delivery, type 3b, so described postpartum condition or complication"
O70229	"Third degree perineal laceration during delivery, type 3b, so described, unspecified as to episode of care, or not applicable"
O70231	"Third degree perineal laceration during delivery, type 3c, so described, delivered, with or without mention of antepartum condition"
O70234	"Third degree perineal laceration during delivery, type 3c, so described, postpartum condition or complication"
O70239	"Third degree perineal laceration during delivery, type 3c, so described, unspecified as to episode of care, or not applicable"
O70281	"Third degree perineal laceration during delivery, other specified type, delivered, with or without mention of antepartum condition"
O70284	"Third degree perineal laceration during delivery, other specified type, postpartum condition or complication"
O70289	"Third degree perineal laceration during delivery, other specified type, unspecified as to episode of care, or not applicable"
O70291	"Third degree perineal laceration during delivery, unspecified type, delivered, with or without mention of antepartum condition"
O70294	"Third degree perineal laceration during delivery, unspecified type, postpartum condition or complication"
O70299	"Third degree perineal laceration during delivery, unspecified type, unspecified as to episode of care, or not applicable"
O70301	"Fourth degree perineal laceration during delivery, delivered, with or without mention of antepartum condition"
O70304	"Fourth degree perineal laceration during delivery, postpartum condition or complication"
O70309	"Fourth degree perineal laceration during delivery, unspecified as to episode of care, or not applicable"
O70901	"Perineal laceration during delivery, unspecified, delivered, with or without mention of antepartum condition"
O70904	"Perineal laceration during delivery, unspecified, postpartum condition or complication"
O70909	"Perineal laceration during delivery, unspecified, unspecified as to episode of care, or not applicable"
O71001	"Dehiscence (without extension) of old uterine scar before onset of labour, delivered, with or without mention of antepartum condition"
O71003	"Dehiscence (without extension) of old uterine scar before onset of labour, antepartum condition or complication"
O71009	"Dehiscence (without extension) of old uterine scar before onset of labour, unspecified as to episode of care, or not applicable"
O71011	"Dehiscence of old uterine scar with extension before onset of labour, delivered, with or without mention of antepartum condition"
O71013	"Dehiscence of old uterine scar with extension before onset of labour, antepartum condition or complication"
O71019	"Dehiscence of old uterine scar with extension before onset of labour, unspecified as to episode of care, or not applicable"
O71081	"Other rupture of uterus before onset of labour, delivered, with or without mention of antepartum condition"
O71083	"Other rupture of uterus before onset of labour, antepartum condition or complication"
O71089	"Other rupture of uterus before onset of labour, unspecified as to episode of care, or not applicable"
O71101	"Dehiscence (without extension) of old uterine scar during labour, delivered, with or without mention of antepartum condition"
O71104	"Dehiscence (without extension) of old uterine scar during labour, postpartum condition or complication"
O71109	"Dehiscence (without extension) of old uterine scar during labour, unspecified as to episode of care, or not applicable"
O71111	"Dehiscence of uterus with extension during labour, delivered, with or without mention of antepartum condition"
O71114	"Dehiscence of uterus with extension during labour, postpartum condition or complication"
O71119	"Dehiscence of uterus with extension during labour, unspecified as to episode of care, or not applicable"
O71181	"Other rupture of uterus during labour, delivered, with or without mention of antepartum condition"
O71184	"Other rupture of uterus during labour, postpartum condition or complication"
O71189	"Other rupture of uterus during labour, unspecified as to episode of care, or not applicable"
O71202	"Postpartum inversion of uterus, delivered, with mention of postpartum complication"
O71204	"Postpartum inversion of uterus, postpartum condition or complication"
O71209	"Postpartum inversion of uterus, unspecified as to episode of care, or not applicable"
O71301	"Obstetric laceration of cervix, delivered, with or without mention of antepartum condition"
O71304	"Obstetric laceration of cervix, postpartum condition or complication"
O71309	"Obstetric laceration of cervix, unspecified as to episode of care, or not applicable"
O71401	"Obstetric high vaginal laceration, delivered, with or without mention of antepartum condition"
O71404	"Obstetric high vaginal laceration, postpartum condition or complication"
O71409	"Obstetric high vaginal laceration, unspecified as to episode of care, or not applicable"
O71501	"Other obstetric injury to pelvic organs, delivered, with or without mention of antepartum condition"
O71504	"Other obstetric injury to pelvic organs, postpartum condition or complication"
O71509	"Other obstetric injury to pelvic organs, unspecified as to episode of care, or not applicable"
O71601	"Obstetric damage to pelvic joints and ligaments, delivered, with or without mention of antepartum condition"
O71604	"Obstetric damage to pelvic joints and ligaments, postpartum condition or complication"
O71609	"Obstetric damage to pelvic joints and ligaments, unspecified as to episode of care, or not applicable"
O71701	"Obstetric haematoma of pelvis, delivered, with or without mention of antepartum condition"
O71704	"Obstetric haematoma of pelvis, postpartum condition or complication"
O71709	"Obstetric haematoma of pelvis, unspecified as to episode of care, or not applicable"
O71801	"Other specified obstetric trauma, delivered, with or without mention of antepartum condition"
O71802	"Other specified obstetric trauma, delivered, with mention of postpartum complication"
O71803	"Other specified obstetric trauma, antepartum condition or complication"
O71804	"Other specified obstetric trauma, postpartum condition or complication"
O71809	"Other specified obstetric trauma, unspecified as to episode of care, or not applicable"
O71901	"Obstetric trauma, unspecified, delivered, with or without mention of antepartum condition"
O71902	"Obstetric trauma, unspecified, delivered, with mention of postpartum complication"
O71903	"Obstetric trauma, unspecified, antepartum condition or complication"
O71904	"Obstetric trauma, unspecified, postpartum condition or complication"
O71909	"Obstetric trauma, unspecified, unspecified as to episode of care, or not applicable"
O72002	"Third-stage haemorrhage, delivered, with mention of postpartum complication"
O72004	"Third-stage haemorrhage, postpartum condition or complication"
O72009	"Third-stage haemorrhage, unspecified as to episode of care, or not applicable"
O72102	"Other immediate postpartum haemorrhage, delivered, with mention of postpartum complication"
O72104	"Other immediate postpartum haemorrhage, postpartum condition or complication"
O72109	"Other immediate postpartum haemorrhage, unspecified as to episode of care, or not applicable"
O72202	"Delayed and secondary postpartum haemorrhage, delivered, with mention of postpartum complication"
O72204	"Delayed and secondary postpartum haemorrhage, postpartum condition or complication"
O72209	"Delayed and secondary postpartum haemorrhage, unspecified as to episode of care, or not applicable"
O72302	"Postpartum coagulation defects, delivered, with mention of postpartum complication"
O72304	"Postpartum coagulation defects, postpartum condition or complication"
O72309	"Postpartum coagulation defects, unspecified as to episode of care, or not applicable"
O73002	"Retained placenta without haemorrhage, delivered, with mention of postpartum complication"
O73004	"Retained placenta without haemorrhage, postpartum condition or complication"
O73009	"Retained placenta without haemorrhage, unspecified as to episode of care, or not applicable"
O73102	"Retained portions of placenta and membranes, without haemorrhage, delivered, with mention of postpartum complication"
O73104	"Retained portions of placenta and membranes, without haemorrhage, postpartum condition or complication"
O73109	"Retained portions of placenta and membranes, without haemorrhage, unspecified as to episode of care, or not applicable"
O74001	"Aspiration pneumonitis due to anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74002	"Aspiration pneumonitis due to anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74003	"Aspiration pneumonitis due to anaesthesia during labour and delivery, antepartum condition or complication"
O74004	"Aspiration pneumonitis due to anaesthesia during labour and delivery, postpartum condition or complication"
O74009	"Aspiration pneumonitis due to anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74101	"Other pulmonary complications of anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74102	"Other pulmonary complications of anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74103	"Other pulmonary complications of anaesthesia during labour and delivery, antepartum condition or complication"
O74104	"Other pulmonary complications of anaesthesia during labour and delivery, postpartum condition or complication"
O74109	"Other pulmonary complications of anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74201	"Cardiac complications of anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74202	"Cardiac complications of anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74203	"Cardiac complications of anaesthesia during labour and delivery, antepartum condition or complication"
O74204	"Cardiac complications of anaesthesia during labour and delivery, postpartum condition or complication"
O74209	"Cardiac complications of anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74301	"Central nervous system complications of anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74302	"Central nervous system complications of anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74303	"Central nervous system complications of anaesthesia during labour and delivery, antepartum condition or complication"
O74304	"Central nervous system complications of anaesthesia during labour and delivery, postpartum condition or complication"
O74309	"Central nervous system complications of anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74401	"Toxic reaction to local anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74402	"Toxic reaction to local anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74403	"Toxic reaction to local anaesthesia during labour and delivery, antepartum condition or complication"
O74404	"Toxic reaction to local anaesthesia during labour and delivery, postpartum condition or complication"
O74409	"Toxic reaction to local anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74501	"Spinal and epidural anaesthesia-induced headache during labour and delivery, delivered, with or without mention of antepartum condition"
O74502	"Spinal and epidural anaesthesia-induced headache during labour and delivery, delivered, with mention of postpartum complication"
O74503	"Spinal and epidural anaesthesia-induced headache during labour and delivery, antepartum condition or complication"
O74504	"Spinal and epidural anaesthesia-induced headache during labour and delivery, postpartum condition or complication"
O74509	"Spinal and epidural anaesthesia-induced headache during labour and delivery, unspecified as to episode of care, or not applicable"
O74601	"Other complications of spinal and epidural anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74602	"Other complications of spinal and epidural anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74603	"Other complications of spinal and epidural anaesthesia during labour and delivery, antepartum condition or complication"
O74604	"Other complications of spinal and epidural anaesthesia during labour and delivery, postpartum condition or complication"
O74609	"Other complications of spinal and epidural anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74701	"Failed or difficult intubation during labour and delivery, delivered, with or without mention of antepartum condition"
O74702	"Failed or difficult intubation during labour and delivery, delivered, with mention of postpartum complication"
O74703	"Failed or difficult intubation during labour and delivery, antepartum condition or complication"
O74704	"Failed or difficult intubation during labour and delivery, postpartum condition or complication"
O74709	"Failed or difficult intubation during labour and delivery, unspecified as to episode of care, or not applicable"
O74801	"Other complications of anaesthesia during labour and delivery, delivered, with or without mention of antepartum condition"
O74802	"Other complications of anaesthesia during labour and delivery, delivered, with mention of postpartum complication"
O74803	"Other complications of anaesthesia during labour and delivery, antepartum condition or complication"
O74804	"Other complications of anaesthesia during labour and delivery, postpartum condition or complication"
O74809	"Other complications of anaesthesia during labour and delivery, unspecified as to episode of care, or not applicable"
O74901	"Complication of anaesthesia during labour and delivery, unspecified, delivered, with or without mention of antepartum condition"
O74902	"Complication of anaesthesia during labour and delivery, unspecified, delivered, with mention of postpartum complication"
O74903	"Complication of anaesthesia during labour and delivery, unspecified, antepartum condition or complication"
O74904	"Complication of anaesthesia during labour and delivery, unspecified, postpartum condition or complication"
O74909	"Complication of anaesthesia during labour and delivery, unspecified, unspecified as to episode of care, or not applicable"
O75001	"Maternal distress during labour and delivery, delivered, with or without mention of antepartum condition"
O75002	"Maternal distress during labour and delivery, delivered, with mention of postpartum complication"
O75003	"Maternal distress during labour and delivery, antepartum condition or complication"
O75004	"Maternal distress during labour and delivery, postpartum condition or complication"
O75009	"Maternal distress during labour and delivery, unspecified as to episode of care, or not applicable"
O75101	"Shock during or following labour and delivery, delivered, with or without mention of antepartum condition"
O75102	"Shock during or following labour and delivery, delivered, with mention of postpartum complication"
O75103	"Shock during or following labour and delivery, antepartum condition or complication"
O75104	"Shock during or following labour and delivery, postpartum condition or complication"
O75109	"Shock during or following labour and delivery, unspecified as to episode of care, or not applicable"
O75201	"Pyrexia during labour, not elsewhere classified, delivered, with or without mention of antepartum condition"
O75203	"Pyrexia during labour, not elsewhere classified, antepartum condition or complication"
O75209	"Pyrexia during labour, not elsewhere classified, unspecified as to episode of care, or not applicable"
O75301	"Other infection during labour, delivered, with or without mention of antepartum condition"
O75303	"Other infection during labour, antepartum condition or complication"
O75309	"Other infection during labour, unspecified as to episode of care, or not applicable"
O75401	"Other complications of obstetric surgery and procedures, delivered, with or without mention of antepartum condition"
O75402	"Other complications of obstetric surgery and procedures, delivered, with mention of postpartum complication"
O75403	"Other complications of obstetric surgery and procedures, antepartum condition or complication"
O75404	"Other complications of obstetric surgery and procedures, postpartum condition or complication"
O75409	"Other complications of obstetric surgery and procedures, unspecified as to episode of care, or not applicable"
O75501	"Delayed delivery after artificial rupture of membranes, delivered, with or without mention of antepartum condition"
O75503	"Delayed delivery after artificial rupture of membranes, antepartum condition or complication"
O75509	"Delayed delivery after artificial rupture of membranes, unspecified as to episode of care, or not applicable"
O75601	"Delayed delivery after spontaneous or unspecified rupture of membranes, delivered, with or without mention of antepartum condition"
O75603	"Delayed delivery after spontaneous or unspecified rupture of membranes, antepartum condition or complication"
O75609	"Delayed delivery after spontaneous or unspecified rupture of membranes, unspecified as to episode of care, or not applicable"
O75701	"Vaginal delivery following previous caesarean section, delivered, with or without mention of antepartum condition"
O75703	"Vaginal delivery following previous caesarean section, antepartum condition or complication"
O75709	"Vaginal delivery following previous caesarean section, unspecified as to episode of care, or not applicable"
O75801	"Preterm labour with delivery delayed by therapy, delivered, with or without mention of antepartum condition"
O75802	"Preterm labour with delivery delayed by therapy, delivered, with mention of postpartum complication"
O75803	"Preterm labour with delivery delayed by therapy, antepartum condition or complication"
O75804	"Preterm labour with delivery delayed by therapy, postpartum condition or complication"
O75809	"Preterm labour with delivery delayed by therapy, unspecified as to episode of care, or not applicable"
O75881	"Other specified complications of labour and delivery, delivered, with or without mention of antepartum condition"
O75882	"Other specified complications of labour and delivery, delivered, with mention of postpartum complication"
O75883	"Other specified complications of labour and delivery, antepartum condition or complication"
O75884	"Other specified complications of labour and delivery, postpartum condition or complication"
O75889	"Other specified complications of labour and delivery, unspecified as to episode of care, or not applicable"
O75901	"Complication of labour and delivery, unspecified, delivered, with or without mention of antepartum condition"
O75902	"Complication of labour and delivery, unspecified, delivered, with mention of postpartum complication"
O75903	"Complication of labour and delivery, unspecified, antepartum condition or complication"
O75904	"Complication of labour and delivery, unspecified, postpartum condition or complication"
O75909	"Complication of labour and delivery, unspecified, unspecified as to episode of care, or not applicable"
O85002	"Puerperal sepsis, delivered, with mention of postpartum complication"
O85004	"Puerperal sepsis, postpartum condition or complication"
O85009	"Puerperal sepsis, unspecified as to episode of care, or not applicable"
O86002	"Infection of obstetric surgical wound, delivered, with mention of postpartum complication"
O86004	"Infection of obstetric surgical wound, postpartum condition or complication"
O86009	"Infection of obstetric surgical wound, unspecified as to episode of care, or not applicable"
O86102	"Other infection of genital tract following delivery, delivered, with mention of postpartum complication"
O86104	"Other infection of genital tract following delivery, postpartum condition or complication"
O86109	"Other infection of genital tract following delivery, unspecified as to episode of care, or not applicable"
O86202	"Urinary tract infection following delivery, delivered, with mention of postpartum complication"
O86204	"Urinary tract infection following delivery, postpartum condition or complication"
O86209	"Urinary tract infection following delivery, unspecified as to episode of care, or not applicable"
O86302	"Other genitourinary tract infections following delivery, delivered, with mention of postpartum complication"
O86304	"Other genitourinary tract infections following delivery, postpartum condition or complication"
O86309	"Other genitourinary tract infections following delivery, unspecified as to episode of care, or not applicable"
O86402	"Pyrexia of unknown origin following delivery, delivered, with mention of postpartum complication"
O86404	"Pyrexia of unknown origin following delivery, postpartum condition or complication"
O86409	"Pyrexia of unknown origin following delivery, unspecified as to episode of care, or not applicable"
O86802	"Other specified puerperal infections, delivered, with mention of postpartum complication"
O86804	"Other specified puerperal infections, postpartum condition or complication"
O86809	"Other specified puerperal infections, unspecified as to episode of care, or not applicable"
O87002	"Superficial thrombophlebitis in the puerperium, delivered, with mention of postpartum complication"
O87004	"Superficial thrombophlebitis in the puerperium, postpartum condition or complication"
O87009	"Superficial thrombophlebitis in the puerperium, unspecified as to episode of care, or not applicable"
O87102	"Deep phlebothrombosis in the puerperium, delivered, with mention of postpartum complication"
O87104	"Deep phlebothrombosis in the puerperium, postpartum condition or complication"
O87109	"Deep phlebothrombosis in the puerperium, unspecified as to episode of care, or not applicable"
O87202	"Haemorrhoids in the puerperium, delivered, with mention of postpartum complication"
O87204	"Haemorrhoids in the puerperium, postpartum condition or complication"
O87209	"Haemorrhoids in the puerperium, unspecified as to episode of care, or not applicable"
O87302	"Cerebral venous thrombosis in the puerperium, delivered, with mention of postpartum complication"
O87304	"Cerebral venous thrombosis in the puerperium, postpartum condition or complication"
O87309	"Cerebral venous thrombosis in the puerperium, unspecified as to episode of care, or not applicable"
O87802	"Other venous complications in the puerperium, delivered, with mention of postpartum complication"
O87804	"Other venous complications in the puerperium, postpartum condition or complication"
O87809	"Other venous complications in the puerperium, unspecified as to episode of care, or not applicable"
O87902	"Venous complication in the puerperium, unspecified, delivered, with mention of postpartum complication"
O87904	"Venous complication in the puerperium, unspecified, postpartum condition or complication"
O87909	"Venous complication in the puerperium, unspecified, unspecified as to episode of care, or not applicable"
O88001	"Obstetric air embolism, delivered, with or without mention of antepartum condition"
O88002	"Obstetric air embolism, delivered, with mention of postpartum complication"
